issue_id|post_id|proposed_values_id
252405518|252405518|1
252405518|252405518|1
252405518|326123302|1
252405518|326126226|1
252405518|326127378|1
252405518|326131079|1
252405518|326132006|1
252405518|326150267|1
252405518|326158718|1
252405518|326159066|1
252405518|326748760|1
252405518|327550543|1
25272790|25272790|1
25272790|25272790|13
25272790|31886442|1
25272790|31886623|1
25272790|31886652|1
25272790|32117068|1
252877447|252877447|1
252877447|252877447|1
252877447|343456153|1
252877447|410155045|1
252877447|413553143|1
253161999|253161999|1
253161999|253161999|1
253161999|325203727|1
253188475|253188475|1
253188475|253188475|1
253188475|325238693|1
253188475|325243234|1
253188475|325245757|1
253270527|253270527|1
253270527|253270527|1
253270527|325414070|1
253270527|331976325|1
253270527|334609707|1
253270527|334611859|1
253270527|334822932|1
253800237|253800237|1
253800237|253800237|1
253800237|326069602|1
253800237|326083421|1
253800237|326237077|1
253800237|332212572|1
253800237|332381572|1
253951050|253951050|1
253951050|253951050|1
253951050|327808073|1
253964843|253964843|1
253964843|253964843|1
253964843|326174312|1
253964843|326230390|1
253964843|326269584|1
253964843|326297933|1
253964843|326304286|1
253964843|326320127|19
253972564|253972564|1
253972564|253972564|1
253972564|325972183|1
253972564|326005077|1
253972564|338000104|1
253972564|338007409|1
253972564|338150824|1
253972564|338198811|1
253972564|338228373|1
253972564|338314861|1
253972564|338613542|1
253972564|338747086|1
253972564|338748923|1
253984318|253984318|1
253984318|253984318|1
253984318|326066680|1
254212639|254212639|1
254212639|254212639|5
254212639|326908509|1
254984782|254984782|1
254984782|254984782|1
254984782|326914062|1
254984782|327282535|1
254984782|327367353|1
255127919|255127919|1
255127919|255127919|1
255127919|328823440|1
255127919|328824983|1
255127919|328826412|1
255127919|328831853|1
255127919|329172324|1
255127919|329174080|1
255127919|329174693|1
255127919|329212992|1
255127919|333311008|1
255218326|255218326|1
255218326|255218326|1
255986104|255986104|1
255986104|255986104|1
255986104|327882069|1
255986104|328004721|1
255986104|328034381|1
256180959|256180959|1
256180959|256180959|1
256180959|328218556|1
256203073|256203073|1
256203073|256203073|1
256203073|328071027|1
256322074|256322074|1
256322074|256322074|1
256439699|256439699|1
256439699|256439699|5
256439699|328279693|1
256537025|256537025|1
256537025|256537025|1
256537025|328369011|1
257298330|257298330|1
257298330|257298330|1
257298330|329358586|1
257298330|329360998|1
257298330|340202266|1
258233059|258233059|1
258233059|258233059|1
258233059|329976359|1
258233059|330077811|1
258541701|258541701|1
258541701|258541701|1
258541701|330278317|1
258541701|330279894|1
258541701|330280586|1
259084756|259084756|1
259084756|259084756|1
259084756|368086033|1
259768576|259768576|1
259768576|259768576|1
259768576|331409552|1
259768576|331412072|1
259768576|331424179|1
259768576|331424218|1
259768576|331424379|1
259768576|331424778|1
259768576|331453488|1
259768576|331837382|1
259768576|331844701|1
259794179|259794179|1
259794179|259794179|1
259794179|331432827|1
259794179|331451085|1
259794179|331451317|1
259794179|331456325|3
259794179|335078006|1
259794179|337999186|1
259794179|356183083|1
259794179|356412720|1
259859157|259859157|1
259859157|259859157|1
259859157|331559139|1
259859157|331564263|1
259922354|259922354|1
259922354|259922354|1
259922354|331547771|1
261332277|261332277|1
261332277|261332277|1
261332277|332875984|1
261435740|261435740|1
261435740|261435740|5
261435740|261435740|10
261435740|333188191|1
261912178|261912178|1
261912178|261912178|3
261912178|261912178|15
261912178|333377756|1
261912178|333381629|1
261912178|334083299|1
26241313|26241313|1
26241313|26241313|1
26241313|35918726|1
26241313|54768787|1
263041586|263041586|1
263041586|263041586|3
263196628|263196628|1
263196628|263196628|1
263196628|334615540|1
263196628|335018863|1
263196628|335040957|1
263284744|263284744|1
263284744|263284744|1
263284744|335517109|1
263284744|338166993|1
263284744|338424329|1
263284744|338612891|1
263284744|338869419|1
263284744|338914397|1
263641034|263641034|1
263641034|263641034|10
263641034|334969381|1
263641034|335000921|1
263641034|335112599|1
263641034|335131442|1
263641034|337500671|10
263641460|263641460|1
263641460|263641460|1
263641460|334935143|1
263641460|376356686|1
264011860|264011860|1
264011860|264011860|1
264011860|335284039|1
264011860|335365104|1
264011860|335560695|1
264011860|335594146|1
264011860|335617242|1
264011860|335617929|1
265368690|265368690|1
265368690|265368690|1
265368690|336642341|1
265464451|265464451|1
265464451|265464451|10
265464451|378125542|1
265539510|265539510|1
265539510|265539510|1
265539510|336725953|1
266100113|266100113|1
266100113|266100113|3
266100113|342160755|1
266669403|266669403|1
266669403|266669403|1
266669403|342847526|1
266669403|343912944|1
266669403|344085066|1
266669403|344216610|1
266669403|345625978|1
266669403|345860990|1
266669403|345865541|1
266669403|345875559|1
266669403|345987676|1
266669403|346080975|1
266802739|266802739|1
266802739|266802739|1
266802739|339716318|1
266802739|339719718|1
266802739|339721289|1
266903338|266903338|1
266903338|266903338|1
266903338|339504066|1
266911800|266911800|1
266911800|266911800|1
266911800|338167244|1
266914644|266914644|1
266914644|266914644|1
266914644|340069294|1
266914644|421393757|1
267249207|267249207|1
267249207|267249207|1
267249207|338609839|18
267249207|338609839|19
267249207|342162648|1
267249207|342173052|1
267249207|343344214|1
267403530|267403530|1
267403530|267403530|10
267403530|338436176|1
268591563|268591563|1
268591563|268591563|1
268591563|356119829|1
268591563|438497455|1
268624374|268624374|1
268624374|268624374|1
268624374|340185247|1
268624374|340185342|1
268691688|268691688|1
268691688|268691688|1
268691688|342325726|1
268691688|342414948|1
268691688|342545080|1
268691688|343912660|1
268826744|268826744|1
268826744|268826744|1
268826744|340817547|1
268826744|340829824|1
268958608|268958608|1
268958608|268958608|20
269096676|269096676|1
269096676|269096676|1
269096676|399385068|1
269108691|269108691|1
269108691|269108691|14
269108691|340000260|1
269108691|340036170|1
269108691|340165161|1
269108691|340192732|1
269108691|343093950|1
269108691|378126600|1
269573688|269573688|1
269573688|269573688|1
269573688|340425422|1
269573688|340455501|1
269573688|345690791|1
269573688|348280826|1
269573688|348669325|1
269573688|366252988|1
269573688|448351514|1
269573688|448354382|1
269573688|451587209|1
269573688|451599562|1
269573688|451860521|1
269573688|454107506|2
269573688|454153176|1
269573688|454358665|2
269779706|269779706|1
269779706|269779706|1
269779706|345302767|1
269779925|269779925|1
269779925|269779925|1
269779925|345856966|1
269779925|345863400|1
269779925|345873530|1
269779925|345876844|2
269779925|345876844|10
269779925|346015453|1
269779925|346043318|1
269779925|346246068|3
269779925|346246068|7
269779925|346297381|1
269779925|346641140|11
269779925|346676818|1
269779925|346683325|1
269779925|346741502|1
269779925|346868074|1
269779925|347269284|2
269779925|347269284|10
269779925|347275030|1
269779925|347371977|1
269779925|347504583|2
269779925|347506110|1
269779925|348623082|1
269925455|269925455|1
269925455|269925455|1
269925455|340930003|1
269925455|342057706|1
270212250|270212250|1
270212250|270212250|1
270212250|341420532|1
270212250|341420807|1
270212250|341635470|1
270212250|341645840|1
270212250|343113367|1
270212250|343124778|1
270212250|343125929|1
270212250|343128410|1
270212250|343129803|1
270212250|385743088|1
270212250|589552691|1
270347244|270347244|1
270347244|270347244|1
270479567|270479567|1
270479567|270479567|1
270479567|368088115|1
270479567|368344268|1
270692565|270692565|1
270692565|270692565|1
270692565|341459371|1
270692565|341498399|1
270692565|341519007|1
270692565|347667521|1
270692565|347813188|1
270692565|348056196|1
270692565|348236844|1
270692565|348521927|1
270761118|270761118|1
270761118|270761118|10
270761118|468513992|1
270761118|480908483|1
270761118|480915350|1
270868826|270868826|1
270868826|270868826|1
270868826|341626098|1
271656730|271656730|1
271656730|271656730|1
271656730|351148225|1
271656730|490067780|1
272142462|272142462|3
272142462|272142462|3
272142462|343965479|1
272142462|346654378|10
272142462|378126270|1
272455632|272455632|1
272455632|272455632|1
272455632|343123303|1
272596791|272596791|1
272596791|272596791|1
272596791|343186497|1
272596791|343194610|1
272596791|344008127|1
272596791|344043306|1
272596791|378126248|1
272611149|272611149|1
272611149|272611149|2
272611149|343205708|1
272611149|343209171|1
272818681|272818681|1
272818681|272818681|1
272909674|272909674|1
272909674|272909674|12
272909674|344320513|1
27297111|27297111|1
27297111|27297111|7
27297111|34678161|1
273037890|273037890|1
273037890|273037890|1
273037890|378126170|1
273190167|273190167|1
273190167|273190167|1
273190167|360928123|1
273190167|378126099|1
273549813|273549813|1
273549813|273549813|1
273549813|344031610|1
273549813|344033961|1
273781715|273781715|1
273781715|273781715|1
274108111|274108111|1
274108111|274108111|1
274108111|344556918|1
274108111|344562649|1
274108111|345435844|1
274403544|274403544|2
274403544|274403544|1
274403544|344879823|1
274403544|346088132|1
274403544|347591102|1
274709174|274709174|1
274709174|274709174|1
275401213|275401213|1
275401213|275401213|1
275401213|346379034|1
275526767|275526767|1
275526767|275526767|1
275526767|345989060|1
275526767|347674309|1
275526767|347810750|1
275526767|347967425|1
275526767|347971487|1
275526767|348134237|1
275526767|348277169|1
275526767|348279699|1
275526767|348321518|1
275526767|348605671|1
275796194|275796194|1
275796194|275796194|1
275796194|346135174|1
275796194|346148683|1
275796194|346156198|1
275796194|346185930|1
275796194|346186771|1
275989518|275989518|10
275989518|275989518|1
275989518|346299046|1
276745181|276745181|1
276745181|276745181|1
276745181|347585748|1
276745181|352792007|1
277070886|277070886|1
277070886|277070886|1
277070886|347246662|1
277070886|347250837|1
277070886|347254281|1
277070886|347256224|1
277070886|347357529|1
277432873|277432873|1
277432873|277432873|1
277432873|348029705|1
277432873|348247684|1
277432873|348249519|1
277432873|348567897|1
277432873|348569621|1
277432873|348652528|1
277432873|348669854|1
277763477|277763477|1
277763477|277763477|1
277763477|348934515|1
277948560|277948560|1
277948560|277948560|1
277948560|348038392|1
277948560|348038565|1
277948560|348042228|2
277948560|348053440|1
277971722|277971722|1
277971722|277971722|1
277971722|348120844|1
278229952|278229952|1
278229952|278229952|1
278229952|348284583|1
278229952|348284666|1
278229952|350408874|1
278229952|366252748|1
278517137|278517137|1
278517137|278517137|1
278517137|349488964|1
278517137|349496626|1
278517137|349498171|1
278577484|278577484|1
278577484|278577484|1
278577484|375644961|1
278577484|375788301|1
278577484|376032962|1
278577484|376041740|1
278577484|376320027|1
278577484|381202258|1
278587309|278587309|1
278587309|278587309|1
278587309|348607103|1
278587309|348615278|1
278944692|278944692|1
278944692|278944692|10
278944692|349078744|1
278944692|349088467|1
278944692|349109322|1
278995235|278995235|1
278995235|278995235|1
278995235|349079460|1
278995235|349084904|1
279075769|279075769|1
279075769|279075769|1
279075769|349040240|1
279075769|349512119|1
279075769|349520592|1
279075769|349791860|1
279077945|279077945|1
279077945|279077945|1
279077945|349363742|1
279077945|354148323|1
279077945|355586645|1
279077945|414074206|19
279077945|414074389|19
279077945|414074602|1
279501161|279501161|1
279501161|279501161|1
279799070|279799070|1
279799070|279799070|1
279799070|349679206|1
279799070|349688379|1
279799070|349690366|1
279799070|349692034|1
279873607|279873607|1
279873607|279873607|2
279873607|279873607|10
279873607|349934999|3
279873607|374461446|2
279873607|374461446|3
279873607|374565089|1
279873607|378815885|2
279873607|382232751|1
279873607|384856305|1
279873607|390255795|1
279873607|391679217|16
279873607|391679256|1
279873607|392427181|1
279873607|394323014|1
279873607|398430114|1
279873607|398447873|1
279873607|398780464|1
279873607|398971287|1
279873607|400778916|1
279873607|400902674|1
279873607|400990894|1
279873607|401645677|1
279873607|408480451|1
279873607|408501675|1
279873607|408724477|2
279873607|408724477|10
279873607|408735685|1
279873607|408809583|1
279873607|408915170|1
279873607|409050953|1
279873607|409321284|1
279873607|409373963|1
279873607|409374341|1
279873607|410318329|1
279873607|410320879|1
279917855|279917855|1
279917855|279917855|1
279917855|349786026|1
279917855|349812555|1
279917855|349944481|1
279917855|349983456|10
279917855|349999504|1
279917855|350005789|1
279917855|350083833|1
279917855|350084154|1
279917855|350151668|1
279917855|350205196|1
279917855|350322273|1
279917855|350380621|1
280096425|280096425|1
280096425|280096425|1
280096425|350005842|1
280096425|350006213|1
280099060|280099060|1
280099060|280099060|1
280145035|280145035|1
280145035|280145035|10
280145035|349981553|10
280145035|350040159|11
280145035|373773080|1
280145035|374070739|1
280145035|374442143|4
280145035|374546228|1
280145035|374763977|1
280145035|375098632|10
280145035|375102484|1
280145035|375155719|2
280145035|375155719|3
280340764|280340764|1
280340764|280340764|1
280340764|350207671|1
280340764|350333835|1
280340764|372850994|1
280340764|373263198|10
280340764|373346999|1
280340764|373695669|1
280340764|374096457|10
280340764|438490982|1
280340764|438492741|1
280492908|280492908|1
280492908|280492908|1
280492908|350269922|1
280492908|350293240|1
280492908|353799904|1
280522946|280522946|1
280522946|280522946|1
280522946|352879457|1
280522946|352880145|1
280602377|280602377|1
280602377|280602377|11
280602377|350387791|1
280602377|368253349|1
280801154|280801154|1
280801154|280801154|1
280801154|352091591|1
280801154|352894080|1
280801154|352894111|1
280835511|280835511|1
280835511|280835511|10
280835511|350579397|1
280835511|350580855|1
280835511|352876250|1
280835511|352877566|1
280835511|352910920|1
281628300|281628300|1
281628300|281628300|1
281628300|351729600|1
281628300|351748044|1
281628300|351748889|1
281628300|352875436|1
281628300|355137010|1
282254235|282254235|1
282254235|282254235|1
28238635|28238635|1
28238635|28238635|3
28238635|28238635|18
28238635|35997381|1
28238635|35998026|1
28238635|36002816|1
28238635|36026163|1
28238635|36028464|1
28238635|36031268|1
28238635|36033072|1
28238635|36039774|1
28238635|36041708|1
28238635|36043808|1
28238635|36044872|1
28238635|36053548|1
28238635|36054904|1
28238635|36071867|1
28238635|36118158|1
28238635|36231636|1
28238635|36332487|1
28238635|36434465|1
28238635|36451648|1
28238635|36473030|1
28238635|36747340|3
28238635|36747340|18
28238635|39687046|1
28238635|40646693|1
28245350|28245350|1
28245350|28245350|1
28245350|36007754|1
28245350|36033684|1
28245350|36044500|1
28245350|36062358|1
28245350|36063434|1
28245350|36075671|1
28245350|36091411|1
28245350|36103430|1
28245350|36106226|1
28245350|36116435|1
28245350|36273630|1
28245350|36274480|1
28245350|36279987|1
28245350|36310103|1
28245350|36385384|1
28245350|36910465|1
28245350|37424993|1
28245350|37524838|1
28245350|46769494|1
28245350|46780234|1
28245350|49425962|1
28245350|49503682|1
28245350|49567836|10
28245350|68674756|1
28245350|68729425|1
28257963|28257963|1
28257963|28257963|1
28257963|40900931|1
28257963|40928514|1
28257963|42720599|1
28263772|28263772|1
28263772|28263772|1
28263772|36074562|1
28263772|36705078|1
28263772|36705110|1
282646805|282646805|1
282646805|282646805|2
282646805|282646805|18
282646805|352874044|1
282646805|354447709|1
282646805|355587304|1
282646805|355668019|1
282646805|367678761|1
282646805|479804191|1
28310093|28310093|1
28310093|28310093|5
28310093|28310093|10
28310093|36206047|1
28310093|36236239|1
28310093|36242515|1
28310093|36274776|5
28310093|36274776|11
28310093|37222093|1
28310093|37239717|1
28310093|37549916|1
28310093|38794667|1
28310093|40050053|1
28310093|40081625|1
28310093|40137800|1
28310093|40306086|1
28314375|28314375|1
28314375|28314375|1
28314375|78648096|1
28314375|81551302|1
28319144|28319144|1
28319144|28319144|10
28319144|36703958|1
28327886|28327886|1
28327886|28327886|2
28327886|36145084|1
28327886|36145816|1
28327886|36153404|1
28327886|36224061|1
28327886|81913318|1
28327886|81920429|1
28327886|81941231|1
283386323|283386323|1
283386323|283386323|1
283386323|352937863|1
283386323|353163771|1
283386323|353179550|1
283386323|353464461|1
283386323|353466377|1
283386323|353473455|1
283386323|363768591|1
283386323|363855414|1
283386323|363942174|1
283386323|364942666|1
283386323|379069371|1
283386323|384577741|1
283386323|385023144|1
283386323|385335811|1
283422141|283422141|1
283422141|283422141|1
283422141|353478613|1
28366500|28366500|1
28366500|28366500|19
28366500|36173545|1
28366500|36209104|1
28366500|36223944|1
28366500|36237091|1
28366500|36414208|1
28366500|39046730|1
28366500|39086257|1
28366500|39784279|1
28366500|40433854|1
28366500|40530506|1
28366500|40613932|1
28366500|41349437|1
28366500|41812168|1
28366500|41821331|1
28366500|45407263|1
28366500|45687050|1
28366500|46975724|1
28366500|47073428|1
284136176|284136176|1
284136176|284136176|1
284136176|377676712|1
284299517|284299517|1
284299517|284299517|1
284299517|353796584|1
284299517|354599447|1
28457047|28457047|1
28457047|28457047|2
28457047|36295672|1
28457047|36296252|1
28457047|36296750|1
28457047|36297474|2
28487256|28487256|1
28487256|28487256|1
28487256|36532825|2
28487256|36532825|6
28487256|78008897|1
28487256|78130738|1
284896051|284896051|1
284896051|284896051|1
284896051|354274561|1
284896051|354374282|1
284896051|354383128|1
284896051|360314781|10
284896051|360317003|1
285064907|285064907|1
285064907|285064907|2
285064907|285064907|6
285064907|285064907|10
285064907|377670217|1
285064907|377693645|10
285064907|377724211|1
285064907|377727221|2
285064907|377727221|10
285064907|377727221|18
285064907|377727988|2
285064907|377728786|1
28509012|28509012|1
28509012|28509012|5
28509012|28509012|6
28509012|28509012|23
28509012|36368795|5
28509012|36368795|6
28509012|36368795|23
28509012|36371131|1
28509012|36371359|6
28509012|36440438|1
285143033|285143033|1
285143033|285143033|6
285143033|354590886|6
285143033|354621985|1
285143033|355888150|6
285143033|357736326|6
285143033|511152662|6
285147040|285147040|1
285147040|285147040|1
285147040|354522070|1
285147040|354611028|1
285240257|285240257|1
285240257|285240257|1
285249481|285249481|1
285249481|285249481|1
28528802|28528802|1
28528802|28528802|10
28528802|36389016|1
28528802|36393982|1
28528802|59338720|1
285366937|285366937|1
285366937|285366937|1
285366937|354779803|1
28556495|28556495|1
28556495|28556495|6
28556495|36426291|1
28556495|36426340|1
28556495|36499046|3
28556495|40794000|10
28556495|378051338|1
28566490|28566490|1
28566490|28566490|10
28566490|36442368|1
28566490|36442505|1
28566490|36443294|1
28566490|37788955|3
28566490|37788955|18
28566490|37794133|1
28566490|40460230|5
28566490|40460928|1
28566490|40461936|1
28566490|40462587|1
28566490|45902541|1
28587090|28587090|1
28587090|28587090|1
28587090|36470482|1
28587090|36706140|1
28587090|77621234|1
286037012|286037012|1
286037012|286037012|1
286037012|355355905|1
286037012|355573544|1
286037012|355583756|1
286037012|356295672|1
286037012|356333329|1
286037012|356771325|1
286037012|357029704|1
286080630|286080630|1
286080630|286080630|10
286080630|355368490|1
28629268|28629268|1
28629268|28629268|17
28629268|378051297|1
286350249|286350249|1
286350249|286350249|1
286350249|355612527|1
286350880|286350880|1
286350880|286350880|1
286350880|355612321|1
286350880|355612727|1
286350880|355613612|1
286350880|468539167|1
286360606|286360606|1
286360606|286360606|1
286360606|355622063|1
28639492|28639492|1
28639492|28639492|10
28639492|36536626|1
28639492|36548614|1
28639492|36550556|3
28639492|36703335|10
28639492|36703582|1
28639492|36707425|1
28639492|36707505|3
28639492|36707916|12
28639492|36909704|12
286479597|286479597|1
286479597|286479597|10
286479597|355752298|1
28662413|28662413|1
28662413|28662413|1
28662413|36568675|1
28662413|36667455|1
28662413|36671765|1
28662413|36678546|1
28662413|36696808|1
28662413|36716531|1
28662413|36749818|1
28662413|36785816|1
28662413|36935144|1
28672005|28672005|1
28672005|28672005|1
28672005|50063462|1
287080813|287080813|1
287080813|287080813|1
287080813|356320707|1
287305125|287305125|1
287305125|287305125|1
287305125|357044056|4
287305125|357834401|1
287741513|287741513|1
287741513|287741513|5
287906483|287906483|1
287906483|287906483|1
287906483|357175059|1
287906483|357308959|1
287906483|357309060|1
287906483|358243618|1
287906483|358418358|1
287906483|381772875|1
287906483|382198772|1
287906483|433238899|1
287906483|507009472|1
287906483|507108060|1
287906483|507749148|1
287906483|508183341|1
288064358|288064358|1
288064358|288064358|5
288064358|288064358|15
288064358|357309576|1
288103826|288103826|1
288103826|288103826|1
288278561|288278561|13
288278561|288278561|1
288278561|427663625|1
288278561|427971651|1
288278561|427993629|1
288400538|288400538|1
288400538|288400538|1
288400538|357520421|1
288400538|357547145|1
288400538|357550337|1
288400538|357990116|1
288400538|358018079|1
28856653|28856653|1
28856653|28856653|1
28856653|36833531|1
28856653|36834095|1
28856653|36834521|1
28856653|36835615|1
28856653|36837855|1
28856653|36838327|1
28856653|36892965|1
28856653|37092281|1
28856653|42629602|1
28858779|28858779|1
28858779|28858779|5
28858779|36838354|1
28858779|36838650|5
28858779|36838919|1
28858779|36839234|1
28858779|36958705|1
288661535|288661535|1
288661535|288661535|2
288661535|468540674|1
288994047|288994047|1
288994047|288994047|1
288994047|358761050|1
288994047|358912498|1
288994047|362542442|1
288994047|367786444|1
288994047|370413497|1
288994047|370418859|1
288994047|370421782|1
288994047|370423512|5
288994047|370427174|1
288994047|370431488|1
288994047|370449126|1
288994047|370476481|1
288994047|370493539|1
288994047|370502592|1
288994047|370511944|1
288994047|370512956|1
288994047|378869849|1
28960070|28960070|1
28960070|28960070|19
28960070|37030552|1
28960070|37291057|1
289663717|289663717|1
289663717|289663717|1
289663717|358682642|1
289775807|289775807|1
289775807|289775807|1
289775807|358797983|1
289775807|359079095|1
289775807|359085000|1
289775807|359088633|1
289775807|378429330|1
289775807|392554084|1
289775807|405036277|1
289775807|405069031|1
289775807|405070638|1
289775807|453495418|1
289775807|458190713|1
289775807|458226202|1
290185442|290185442|1
290185442|290185442|1
290185442|359413806|1
290185442|359754438|1
290185442|359758614|1
290185442|359781869|1
290523933|290523933|1
290523933|290523933|11
290523933|359534139|1
290523933|359573216|1
290688080|290688080|1
290688080|290688080|1
290688080|359662990|1
290688080|359664050|1
290688080|359668288|1
290688080|359680444|1
290688080|359706493|1
290688080|359723144|1
290688080|359779340|1
290688080|359797778|1
290688080|359811064|1
290688080|359869031|1
290688080|359948055|1
290688080|359963269|1
29079633|29079633|1
29079633|29079633|1
29079633|37203857|1
29079633|37290303|1
29079633|37327635|1
291527860|291527860|1
291527860|291527860|1
291527860|368266967|1
291527860|415369577|1
291940562|291940562|1
291940562|291940562|1
291940562|468543541|1
292232858|292232858|1
292232858|292232858|1
292232858|368521471|1
292232858|404492773|1
292786401|292786401|1
292786401|292786401|5
292786401|366988187|1
292786401|376625974|1
292786401|384023683|1
292984891|292984891|1
292984891|292984891|13
29334343|29334343|1
29334343|29334343|1
29334343|37511821|1
293577929|293577929|1
293577929|293577929|1
293577929|362368113|1
293577929|366983126|1
29405116|29405116|1
29405116|29405116|18
29405116|37608044|1
29405116|37608215|1
29405116|159369593|1
294573753|294573753|1
294573753|294573753|1
294573753|363258135|1
294573753|363260667|1
294592224|294592224|1
294592224|294592224|1
294592224|363270039|1
294592224|363408124|1
294592224|363505540|1
294592224|368180990|1
295707978|295707978|1
295707978|295707978|6
295707978|366933580|1
295707978|367010132|1
296154932|296154932|1
296154932|296154932|1
296154932|366098953|1
296154932|468546248|1
296832788|296832788|1
296832788|296832788|1
296832788|365430653|1
296832788|368180254|1
297321708|297321708|1
297321708|297321708|1
297321708|371826394|1
297321708|372156630|1
297321708|372798063|1
297321708|372799694|1
297321708|372822347|1
297321708|373003310|1
297371236|297371236|1
297371236|297371236|1
297371236|365877300|1
297371236|381073694|1
297371236|381109474|1
297675265|297675265|1
297675265|297675265|10
297675265|366171603|1
297675265|366346776|1
297675265|366416834|1
298228467|298228467|1
298228467|298228467|15
298369652|298369652|1
298369652|298369652|1
298369652|366841096|1
298648838|298648838|1
298648838|298648838|1
298648838|368202097|1
298921278|298921278|1
298921278|298921278|1
298921278|367296693|1
298921278|367324010|1
298924869|298924869|1
298924869|298924869|1
298924869|367647875|1
299243289|299243289|1
299243289|299243289|1
299243289|367739176|1
299243289|367745320|1
299243289|367852072|1
299243289|367985905|1
299243289|369602994|1
299243289|369603754|1
299243289|369605144|1
299243289|370900828|1
299243289|370904325|1
299243289|371660655|1
299243289|371692045|1
299243289|372061889|1
299243289|372074999|1
299243289|372652068|1
299243289|373510846|1
299243289|373574488|1
299243289|373788580|1
299243289|373789098|1
299243289|373797331|1
299243289|374062095|1
299243289|374830292|1
299243289|375990302|1
299243289|377315967|1
299243289|377734392|1
299243289|378129180|1
299592998|299592998|1
299592998|299592998|2
299592998|299592998|3
299592998|299592998|5
299592998|367926736|1
299592998|368033857|3
299592998|368085810|1
299592998|368105684|1
299957529|299957529|1
299957529|299957529|1
299957529|468548532|1
300243468|300243468|1
300243468|300243468|1
300243468|368867429|1
300243468|368942083|1
300243468|369050215|19
300243468|369307509|1
300243468|369707062|1
300243468|371131165|1
300743340|300743340|1
300743340|300743340|1
300743340|370416856|1
300743340|373775066|1
300979679|300979679|1
300979679|300979679|1
300979679|369208216|1
300979679|369402800|1
300979679|370632573|1
300979679|374079122|1
300979679|454522345|1
300982319|300982319|1
300982319|300982319|1
300982319|369904588|1
300982319|381980414|1
301230009|301230009|1
301230009|301230009|1
301230009|369426433|1
302131376|302131376|1
302131376|302131376|1
302131376|370301113|1
302266972|302266972|1
302266972|302266972|1
302266972|370394451|1
302266972|370394695|1
302266972|371288713|1
302266972|389256081|1
302266972|389328922|1
302332574|302332574|1
302332574|302332574|1
302332574|370448490|1
302332574|370450736|1
302332574|375386084|1
302332574|375391275|1
302332574|375394143|1
302332574|375394701|1
302459223|302459223|1
302459223|302459223|1
302459223|370579215|1
302459223|370744898|1
302479102|302479102|1
302479102|302479102|1
302479102|385740225|1
302479102|388427495|1
302867644|302867644|1
302867644|302867644|3
302867644|302867644|10
302867644|370937419|1
303159153|303159153|1
303159153|303159153|1
303159153|373732852|1
303665465|303665465|1
303665465|303665465|1
303665465|371656762|1
303760827|303760827|1
303760827|303760827|1
303760827|371761369|1
303831301|303831301|1
303831301|303831301|1
304096690|304096690|1
304096690|304096690|1
304096690|378190677|1
304115383|304115383|1
304115383|304115383|1
30417797|30417797|1
30417797|30417797|22
30417797|39615325|1
30417797|39625885|1
30417797|39633429|1
30417797|262510768|1
304205953|304205953|1
304205953|304205953|4
304205953|304205953|6
304205953|304205953|10
304205953|372162111|1
304544630|304544630|1
304544630|304544630|1
304544630|376620295|1
304937119|304937119|1
304937119|304937119|1
304937119|372970414|1
304937119|372971486|1
304937119|373093414|1
304937119|376620074|1
304937119|376635462|1
304937119|376670577|1
304937119|376671189|1
304937119|384105768|1
304937119|384207571|1
304937119|392831629|1
305067957|305067957|1
305067957|305067957|1
305067957|372979428|1
305186564|305186564|1
305186564|305186564|1
305186564|385739740|1
305186564|386295330|1
305186564|394801206|1
305558976|305558976|1
305558976|305558976|1
305558976|373381559|1
305558976|373680073|1
305558976|373812000|1
305558976|374136918|1
305558976|374319005|1
305558976|375729760|1
305702731|305702731|1
305702731|305702731|1
305880486|305880486|1
305880486|305880486|1
305880486|373675276|1
305880486|373675319|1
305880486|373682579|1
305880486|373709193|1
305880486|373729439|1
306122985|306122985|1
306122985|306122985|19
306122985|381445943|19
306122985|381564098|1
306122985|384159171|1
306565166|306565166|1
306565166|306565166|2
306565166|374411230|1
306565166|374552400|1
306565166|374565550|1
306565166|374574461|2
306565166|374574461|10
306565166|374574912|1
306565166|374772050|1
306565166|374805363|2
306565166|374805363|3
306565166|374902395|1
306565166|375004796|2
306565166|375005263|1
306565166|375166358|2
306565166|375345372|2
306565166|375788120|1
306565166|376024910|1
306565166|376042199|1
306565166|376337469|1
306565166|376337822|1
306565166|377809657|1
306565166|377857974|1
306565166|380453750|1
306571058|306571058|1
306571058|306571058|2
306571058|374694186|1
306571058|374695632|1
306571058|374697354|1
306571058|376025680|2
306571058|376618544|1
306571058|377809653|1
306571058|377858118|1
306571058|378482813|1
306571058|378804292|1
306571058|379030509|1
306571058|379593131|1
306571058|379594338|1
306571058|380545014|1
306571058|380601367|1
306571058|380622156|1
306571058|385388405|1
306571058|385580522|1
306571058|385581859|1
306571058|385593541|1
30661386|30661386|1
30661386|30661386|1
30661386|39313519|1
30661386|39315207|1
30661386|39326448|1
30661386|39350365|1
306835349|306835349|1
306835349|306835349|1
306835349|374608023|1
306835349|399380487|1
306835349|399430077|1
306835349|413851333|1
30731633|30731633|1
30731633|30731633|12
30731633|39402683|1
30731633|39404983|1
30731633|39406020|3
30731633|39406082|1
30731633|378050944|1
307355644|307355644|1
307355644|307355644|1
307355644|375054745|1
307483942|307483942|1
